study,year,sse_model,model_no,trait_level_1,trait_level_2,trait_level_3,trait_level_4,trait_level_5,trait_level_6,character_state,putative_ancestral_state,clade,level,order,family,div_inc,sp_inc,ext_inc,no_markers,no_plastid,no_nuclear,no_mito,age,age_inferred,tips,perc_sampling,sampling_per_state,samples_per_state,transition_direction,transition_rate,div_rate
Vasconcelos_etal_2020_Endemic_flora_mountains,2020,GeoHiSSE,6,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,campo rupestre,0,Habenaria,Genus,Asparagales,Orchidaceae,1,1,0,2,1,1,0,12.5,1,146,0.4709677419,0.82,91,,,
Vasconcelos_etal_2020_Endemic_flora_mountains,2020,GeoHiSSE,6,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Non-campo rupestre,1,Habenaria,Genus,Asparagales,Orchidaceae,0,0,0,2,1,1,0,12.5,1,146,0.4709677419,0.55,105,,,
Vasconcelos_etal_2020_Endemic_flora_mountains,2020,GeoHiSSE,7,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,campo rupestre,0,Lychnophorinae,Tribe,Asterales,Asteraceae,0,0,0,4,2,2,0,14.987,1,73,0.6239316239,0.68,70,,,
Vasconcelos_etal_2020_Endemic_flora_mountains,2020,GeoHiSSE,7,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Non-campo rupestre,1,Lychnophorinae,Tribe,Asterales,Asteraceae,0,0,0,4,2,2,0,14.987,1,73,0.6239316239,0.3,21,,,
Vasconcelos_etal_2020_Endemic_flora_mountains,2020,GeoHiSSE,8,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,campo rupestre,,Marcetieae,Tribe,Myrtales,Melastomataceae,0,0,0,6,4,2,0,28.424,1,89,0.6402877698,0.59,42,,,
Vasconcelos_etal_2020_Endemic_flora_mountains,2020,GeoHiSSE,8,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Non-campo rupestre,,Marcetieae,Tribe,Myrtales,Melastomataceae,0,0,0,6,4,2,0,28.424,1,89,0.6402877698,0.67,49,,,
Vasconcelos_etal_2020_Endemic_flora_mountains,2020,GeoHiSSE,9,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,campo rupestre,0,Mimosa,Genus,Fabales,Fabaceae,0,0,0,1,1,0,0,27.496,1,379,0.758,1,151,,,
Vasconcelos_etal_2020_Endemic_flora_mountains,2020,GeoHiSSE,9,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Non-campo rupestre,1,Mimosa,Genus,Fabales,Fabaceae,0,0,0,1,1,0,0,27.496,1,379,0.758,0.6,276,,,
Vasconcelos_etal_2020_Endemic_flora_mountains,2020,GeoHiSSE,10,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,campo rupestre,1,Metastelmatinae,Tribe,Gentianales,Apocynaceae,0,0,0,5,3,2,0,11.03,1,39,0.15,0.7,32,,,
Vasconcelos_etal_2020_Endemic_flora_mountains,2020,GeoHiSSE,10,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Non-campo rupestre,0,Metastelmatinae,Tribe,Gentianales,Apocynaceae,0,0,0,5,3,2,0,11.03,1,39,0.15,0.04,18,,,
Vasconcelos_etal_2020_Endemic_flora_mountains,2020,GeoHiSSE,11,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,campo rupestre,1,Myrcia,Genus,Myrtales,Myrtaceae,1,1,0,9,7,2,0,27.865,1,195,0.2708333333,0.57,57,,,
Vasconcelos_etal_2020_Endemic_flora_mountains,2020,GeoHiSSE,11,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Non-campo rupestre,0,Myrcia,Genus,Myrtales,Myrtaceae,0,0,0,9,7,2,0,27.865,1,195,0.2708333333,0.23,172,,,
Vasconcelos_etal_2020_Endemic_flora_mountains,2020,GeoHiSSE,12,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,campo rupestre,0,Melastomateae,Tribe,Myrtales,Melastomataceae,1,1,0,6,4,2,0,21.892,1,135,0.2368421053,0.67,43,,,
Vasconcelos_etal_2020_Endemic_flora_mountains,2020,GeoHiSSE,12,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Non-campo rupestre,1,Melastomateae,Tribe,Myrtales,Melastomataceae,0,0,0,6,4,2,0,21.892,1,135,0.2368421053,0.18,115,,,
Vasconcelos_etal_2020_Endemic_flora_mountains,2020,GeoHiSSE,13,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,campo rupestre,0,Paepalanthus,Genus,Poales,Eriocaulaceae,1,1,0,5,3,2,0,26,1,184,0.4487804878,0.4,132,,,
Vasconcelos_etal_2020_Endemic_flora_mountains,2020,GeoHiSSE,13,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Non-campo rupestre,1,Paepalanthus,Genus,Poales,Eriocaulaceae,0,0,0,5,3,2,0,26,1,184,0.4487804878,0.6,67,,,
Vasconcelos_etal_2020_Endemic_flora_mountains,2020,GeoHiSSE,14,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,campo rupestre,0,Trimezieae,Tribe,Asparagales,Iridaceae,0,0,0,6,5,1,0,10.932,1,57,0.7125,0.95,33,,,
Vasconcelos_etal_2020_Endemic_flora_mountains,2020,GeoHiSSE,14,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Non-campo rupestre,1,Trimezieae,Tribe,Asparagales,Iridaceae,0,0,0,6,5,1,0,10.932,1,57,0.7125,0.54,36,,,
Vasconcelos_etal_2020_Endemic_flora_mountains,2020,GeoHiSSE,15,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,campo rupestre,0,Velloziaceae,Family,Pandanales,Velloziaceae,1,1,0,5,4,1,0,74.312,1,149,0.5622641509,0.5,104,,,
Vasconcelos_etal_2020_Endemic_flora_mountains,2020,GeoHiSSE,15,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Non-campo rupestre,1,Velloziaceae,Family,Pandanales,Velloziaceae,0,0,0,5,4,1,0,74.312,1,149,0.5622641509,0.69,56,,,
Verdú_and_Pausas_2013_Syndrome_driven_diversification_in_a_mediterranean.txt,2013,BiSSE,1,Intrinsic,Vegetative,Morphology,LeafMorpho,LeafMorpho,LeafMorpho,Non-sclerophyllous,,Sicilian Flora,Flora,Multiple,Multiple,1,1,0,,,,,3.6,1,240,,,169,,,
Verdú_and_Pausas_2013_Syndrome_driven_diversification_in_a_mediterranean.txt,2013,BiSSE,1,Intrinsic,Vegetative,Morphology,LeafMorpho,LeafMorpho,LeafMorpho,Sclerophyllous,,Sicilian Flora,Flora,Multiple,Multiple,0,0,0,,,,,3.6,1,240,,,71,,,
Verdú_and_Pausas_2013_Syndrome_driven_diversification_in_a_mediterranean.txt,2013,BiSSE,2,Intrinsic,Vegetative,Morphology,LeafMorpho,LeafMorpho,LeafMorpho,Non-sclerophyllous,,Valencian flora,Flora,Multiple,Multiple,1,1,0,,,,,10,1,312,0.71,,242,,,
Verdú_and_Pausas_2013_Syndrome_driven_diversification_in_a_mediterranean.txt,2013,BiSSE,2,Intrinsic,Vegetative,Morphology,LeafMorpho,LeafMorpho,LeafMorpho,Sclerophyllous,,Valencian flora,Flora,Multiple,Multiple,0,0,0,,,,,10,1,312,0.71,,70,,,
Verstraete_et_al_2017_Non_nodulated_bacterial_leaf_symbiosis_promotes_th.txt,2017,BiSSE,1,Interactions,Symbiosis,Symbiosis,Symbiosis,Symbiosis,Symbiosis,Leaf endophytes,0,Vanguerieae,Tribe,Gentianales,Rubiaceae,1,1,0,5,4,1,0,19.823,1,163,0.25,,76,No endophytes TO Endophytes,0.014,0.56
Verstraete_et_al_2017_Non_nodulated_bacterial_leaf_symbiosis_promotes_th.txt,2017,BiSSE,1,Interactions,Symbiosis,Symbiosis,Symbiosis,Symbiosis,Symbiosis,No leaf endophytes,1,Vanguerieae,Tribe,Gentianales,Rubiaceae,0,0,0,5,4,1,0,19.823,1,163,0.25,,87,Endophytes TO No endophytes,0.007,0.3
Vincenzo_et_al_2018_Evolutionary_diversification_of_the_African_achyra.txt,2018,BiSSE,1,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,Inflorescence,Inflorescence,Modified sterile flowers,0,Amaranthoideae,Subfamily,Caryophyllales,Amaranthaceae,0,0,0,3,3,0,0,22.2,1,56,0.3943661972,,23,,,
Vincenzo_et_al_2018_Evolutionary_diversification_of_the_African_achyra.txt,2018,BiSSE,1,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,Inflorescence,Inflorescence,Non-modified sterile flowers,1,Amaranthoideae,Subfamily,Caryophyllales,Amaranthaceae,0,0,0,3,3,0,0,22.2,1,56,0.3943661972,,33,,,
Vincenzo_et_al_2018_Evolutionary_diversification_of_the_African_achyra.txt,2018,HiSSE,2,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,Inflorescence,Inflorescence,Modified sterile flowers,0,Amaranthoideae,Subfamily,Caryophyllales,Amaranthaceae,0,0,0,3,3,0,0,22.2,1,56,0.3943661972,,23,,,
Vincenzo_et_al_2018_Evolutionary_diversification_of_the_African_achyra.txt,2018,HiSSE,2,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,Inflorescence,Inflorescence,Non-modified sterile flowers,1,Amaranthoideae,Subfamily,Caryophyllales,Amaranthaceae,0,0,0,3,3,0,0,22.2,1,56,0.3943661972,,33,,,
Vincenzo_et_al_2018_Evolutionary_diversification_of_the_African_achyra.txt,2018,BiSSE,3,Intrinsic,Reproduction,Post-mating,SeedMorpho,SeedShape,SeedShape,Adhesive dispersal appendages,,Amaranthoideae,Subfamily,Caryophyllales,Amaranthaceae,0,0,0,3,3,0,0,22.2,1,56,0.3943661972,,31,,,
Vincenzo_et_al_2018_Evolutionary_diversification_of_the_African_achyra.txt,2018,BiSSE,3,Intrinsic,Reproduction,Post-mating,SeedMorpho,SeedShape,SeedShape,Non-adhesive dispersal appendages,,Amaranthoideae,Subfamily,Caryophyllales,Amaranthaceae,0,0,0,3,3,0,0,22.2,1,56,0.3943661972,,25,,,
Vincenzo_et_al_2018_Evolutionary_diversification_of_the_African_achyra.txt,2018,HiSSE,4,Intrinsic,Reproduction,Post-mating,SeedMorpho,SeedShape,SeedShape,Adhesive dispersal appendages,,Amaranthoideae,Subfamily,Caryophyllales,Amaranthaceae,0,0,0,3,3,0,0,22.2,1,56,0.3943661972,,31,,,
Vincenzo_et_al_2018_Evolutionary_diversification_of_the_African_achyra.txt,2018,HiSSE,4,Intrinsic,Reproduction,Post-mating,SeedMorpho,SeedShape,SeedShape,Non-adhesive dispersal appendages,,Amaranthoideae,Subfamily,Caryophyllales,Amaranthaceae,0,0,0,3,3,0,0,22.2,1,56,0.3943661972,,25,,,
Weber_and_Agrawal_2014_Defense_mutualisms_enhance_plant_diversification.txt,2014,BiSSE,1,Interactions,Defense,Defense,Defense,Defense,Defense,EFN-absent,0,Polygoneae,Tribe,Caryophyllales,Polygonaceae,0,1,1,4,3,1,0,NA,0,104,0.65,0.7746478873,55,,,
Weber_and_Agrawal_2014_Defense_mutualisms_enhance_plant_diversification.txt,2014,BiSSE,1,Interactions,Defense,Defense,Defense,Defense,Defense,EFN-present,1,Polygoneae,Tribe,Caryophyllales,Polygonaceae,0,0,0,4,3,1,0,NA,0,104,0.65,0.5505617978,49,,,
Weber_and_Agrawal_2014_Defense_mutualisms_enhance_plant_diversification.txt,2014,BiSSE,2,Interactions,Defense,Defense,Defense,Defense,Defense,EFN-absent,1,Viburnum,Genus,Dipsacales,Adoxaceae,0,0,0,6,5,1,0,NA,0,117,0.7090909091,0.6612903226,41,,,
Weber_and_Agrawal_2014_Defense_mutualisms_enhance_plant_diversification.txt,2014,BiSSE,2,Interactions,Defense,Defense,Defense,Defense,Defense,EFN-present,0,Viburnum,Genus,Dipsacales,Adoxaceae,1,1,0,6,5,1,0,NA,0,117,0.7090909091,0.6893203883,71,,,
Weber_and_Agrawal_2014_Defense_mutualisms_enhance_plant_diversification.txt,2014,BiSSE,3,Interactions,Defense,Defense,Defense,Defense,Defense,EFN-absent,1,Senna,Genus,Fabales,Fabaceae,0,0,0,3,3,0,0,NA,0,94,0.235,0.2368421053,9,,,
Weber_and_Agrawal_2014_Defense_mutualisms_enhance_plant_diversification.txt,2014,BiSSE,3,Interactions,Defense,Defense,Defense,Defense,Defense,EFN-present,0,Senna,Genus,Fabales,Fabaceae,1,1,1,3,3,0,0,NA,0,94,0.235,0.2348066298,85,,,
Weber_and_Agrawal_2014_Defense_mutualisms_enhance_plant_diversification.txt,2014,BiSSE,4,Interactions,Defense,Defense,Defense,Defense,Defense,EFN-absent,0,Turnera,Genus,Malpighiales,Passifloraceae,0,0,0,1,0,1,0,NA,0,35,0.2554744526,0.625,5,,,
Weber_and_Agrawal_2014_Defense_mutualisms_enhance_plant_diversification.txt,2014,BiSSE,4,Interactions,Defense,Defense,Defense,Defense,Defense,EFN-present,1,Turnera,Genus,Malpighiales,Passifloraceae,1,1,0,1,0,1,0,NA,0,35,0.2554744526,0.2325581395,30,,,
Weber_and_Agrawal_2014_Defense_mutualisms_enhance_plant_diversification.txt,2014,BiSSE,5,Interactions,Defense,Defense,Defense,Defense,Defense,EFN-absent,,Byttneria,Genus,Malvales,Malvaceae,0,0,0,2,2,0,0,NA,0,35,0.1715686275,0.126984127,8,,,
Weber_and_Agrawal_2014_Defense_mutualisms_enhance_plant_diversification.txt,2014,BiSSE,5,Interactions,Defense,Defense,Defense,Defense,Defense,EFN-present,,Byttneria,Genus,Malvales,Malvaceae,0,0,0,2,2,0,0,NA,0,35,0.1715686275,0.1914893617,27,,,
Wessinger_et_al_2019_Adaptation_to_hummingbird_pollination_is_associate.txt,2019,HiSSE,1,Interactions,Pollination,Pollination,Pollination,Pollination,Pollination,Bee pollination,1,Penstemon,Genus,Lamiales,Plantaginaceae,0,,,5000,5000,0,0,NA,0,104,0.8253968254,0.83,86,,,1.565
Wessinger_et_al_2019_Adaptation_to_hummingbird_pollination_is_associate.txt,2019,HiSSE,1,Interactions,Pollination,Pollination,Pollination,Pollination,Pollination,Hummingbird pollination,0,Penstemon,Genus,Lamiales,Plantaginaceae,1,,,5000,5000,0,0,NA,0,104,0.8253968254,0.79,18,,,-0.02
Wessinger_et_al_2019_Adaptation_to_hummingbird_pollination_is_associate.txt,2019,BiSSE,2,Interactions,Pollination,Pollination,Pollination,Pollination,Pollination,Bee pollination,1,Penstemon,Genus,Lamiales,Plantaginaceae,1,,,5000,5000,0,0,NA,0,104,0.8253968254,0.83,86,,,2.61
Wessinger_et_al_2019_Adaptation_to_hummingbird_pollination_is_associate.txt,2019,BiSSE,2,Interactions,Pollination,Pollination,Pollination,Pollination,Pollination,Hummingbird pollination,0,Penstemon,Genus,Lamiales,Plantaginaceae,0,,,5000,5000,0,0,NA,0,104,0.8253968254,0.79,18,,,-0.01
Wessinger_et_al_2019_Adaptation_to_hummingbird_pollination_is_associate.txt,2019,FiSSE,3,Interactions,Pollination,Pollination,Pollination,Pollination,Pollination,Bee pollination,1,Penstemon,Genus,Lamiales,Plantaginaceae,1,,,5000,5000,0,0,NA,0,104,0.8253968254,0.83,86,,,2.56
Wessinger_et_al_2019_Adaptation_to_hummingbird_pollination_is_associate.txt,2019,FiSSE,3,Interactions,Pollination,Pollination,Pollination,Pollination,Pollination,Hummingbird pollination,0,Penstemon,Genus,Lamiales,Plantaginaceae,0,,,5000,5000,0,0,NA,0,104,0.8253968254,0.79,18,,,2.06
Williams_et_al_2014_Repeated_evolution_of_tricellular_(and_bicellular).txt,2014,BiSSE,1,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,Male,Pollen,Bicellular pollen,1,Angiosperms,CAO,Multiple,Multiple,1,,,7,4,3,0,243,1,2511,0.009511363636,,1748,Tricellular TO bicellular,0.0038,0.0988
Williams_et_al_2014_Repeated_evolution_of_tricellular_(and_bicellular).txt,2014,BiSSE,1,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,Male,Pollen,Tricellular pollen,0,Angiosperms,CAO,Multiple,Multiple,0,,,7,4,3,0,243,1,2511,0.009511363636,,763,Bicellular TO Tricellular,0.0073,0.0545
Willis_et_al_2014_Diversification_and_the_evolution_of_dispersal_abi.txt,2014,MuSSE,1,Intrinsic,Reproduction,Post-mating,FruitMorpho,FruitType,FruitType,"joint, abscission",,Brassiceae,Tribe,Brassicales,Brassicaceae,1,0,0,6,3,3,0,42,1,72,0.25,,24,,,
Willis_et_al_2014_Diversification_and_the_evolution_of_dispersal_abi.txt,2014,MuSSE,1,Intrinsic,Reproduction,Post-mating,FruitMorpho,FruitType,FruitType,"joint, no abscission",,Brassiceae,Tribe,Brassicales,Brassicaceae,0,0,0,6,3,3,0,42,1,72,0.25,,15,,,
Willis_et_al_2014_Diversification_and_the_evolution_of_dispersal_abi.txt,2014,MuSSE,1,Intrinsic,Reproduction,Post-mating,FruitMorpho,FruitType,FruitType,No joint,,Brassiceae,Tribe,Brassicales,Brassicaceae,0,0,0,6,3,3,0,42,1,72,0.25,,21,,,
Willis_et_al_2014_Diversification_and_the_evolution_of_dispersal_abi.txt,2014,BiSSE,2,Intrinsic,Reproduction,Post-mating,FruitMorpho,FruitType,FruitType,Dehiscent fruit,,Brassiceae,Tribe,Brassicales,Brassicaceae,0,0,0,6,3,3,0,42,1,72,0.25,,23,,,
Willis_et_al_2014_Diversification_and_the_evolution_of_dispersal_abi.txt,2014,BiSSE,2,Intrinsic,Reproduction,Post-mating,FruitMorpho,FruitType,FruitType,Indehiscent fruit,,Brassiceae,Tribe,Brassicales,Brassicaceae,1,1,0,6,3,3,0,42,1,72,0.25,,37,,,
Willis_et_al_2014_Diversification_and_the_evolution_of_dispersal_abi.txt,2014,BiSSE,3,Intrinsic,Reproduction,Post-mating,FruitMorpho,FruitType,FruitType,Pericarp absence,,Brassiceae,Tribe,Brassicales,Brassicaceae,0,0,0,6,3,3,0,42,1,72,0.25,,39,,,
Willis_et_al_2014_Diversification_and_the_evolution_of_dispersal_abi.txt,2014,BiSSE,3,Intrinsic,Reproduction,Post-mating,FruitMorpho,FruitType,FruitType,Pericarp presence,,Brassiceae,Tribe,Brassicales,Brassicaceae,1,1,0,6,3,3,0,42,1,72,0.25,,20,,,
Willis_et_al_2014_Diversification_and_the_evolution_of_dispersal_abi.txt,2014,MuSSE,4,Extrinsic,Habitat,Habitat,Habitat,Habitat,Habitat,Coast,,Brassiceae,Tribe,Brassicales,Brassicaceae,1,1,1,6,3,3,0,42,1,72,0.25,,7,,,
Willis_et_al_2014_Diversification_and_the_evolution_of_dispersal_abi.txt,2014,MuSSE,4,Extrinsic,Habitat,Habitat,Habitat,Habitat,Habitat,Desert,,Brassiceae,Tribe,Brassicales,Brassicaceae,0,0,0,6,3,3,0,42,1,72,0.25,,15,,,
Willis_et_al_2014_Diversification_and_the_evolution_of_dispersal_abi.txt,2014,MuSSE,4,Extrinsic,Habitat,Habitat,Habitat,Habitat,Habitat,Field,,Brassiceae,Tribe,Brassicales,Brassicaceae,0,0,0,6,3,3,0,42,1,72,0.25,,9,,,
Willis_et_al_2014_Diversification_and_the_evolution_of_dispersal_abi.txt,2014,MuSSE,4,Extrinsic,Habitat,Habitat,Habitat,Habitat,Habitat,Ruderal,,Brassiceae,Tribe,Brassicales,Brassicaceae,0,0,0,6,3,3,0,42,1,72,0.25,,25,,,
Willis_et_al_2014_The_evolution_of_seed_dormancy_Environmental_cues.txt,2014,MuSSE,1,Intrinsic,Vegetative,Physiology,Dormancy,Dormancy,Dormancy,Morphological dormancy,0,Seed plants,CAO,Multiple,Multiple,1,1,1,,,,,316,1,579,0.001877967773,,40,,,
Willis_et_al_2014_The_evolution_of_seed_dormancy_Environmental_cues.txt,2014,MuSSE,1,Intrinsic,Vegetative,Physiology,Dormancy,Dormancy,Dormancy,Morphophysiological dormancy,1,Seed plants,CAO,Multiple,Multiple,0,0,0,,,,,316,1,579,0.001877967773,,84,,,
Willis_et_al_2014_The_evolution_of_seed_dormancy_Environmental_cues.txt,2014,MuSSE,1,Intrinsic,Vegetative,Physiology,Dormancy,Dormancy,Dormancy,Non-dormancy,0,Seed plants,CAO,Multiple,Multiple,0,0,0,,,,,316,1,579,0.001877967773,,173,,,
Willis_et_al_2014_The_evolution_of_seed_dormancy_Environmental_cues.txt,2014,MuSSE,1,Intrinsic,Vegetative,Physiology,Dormancy,Dormancy,Dormancy,Physical dormancy,0,Seed plants,CAO,Multiple,Multiple,0,0,1,,,,,316,1,579,0.001877967773,,20,,,
Willis_et_al_2014_The_evolution_of_seed_dormancy_Environmental_cues.txt,2014,MuSSE,1,Intrinsic,Vegetative,Physiology,Dormancy,Dormancy,Dormancy,Physiological dormancy,0,Seed plants,CAO,Multiple,Multiple,1,1,1,,,,,316,1,579,0.001877967773,,245,,,
Xue_et_al_2020_Accelerated_diversification_correlated_with_functi.txt,2020,BiSSE,1,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,Male,Anther,Anther septa absence,1,Annonaceae,Family,Magnoliales,Annonaceae,1,,,8,8,0,0,93.93,1,835,0.346,0.3621444201,662,,,
Xue_et_al_2020_Accelerated_diversification_correlated_with_functi.txt,2020,BiSSE,1,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,Male,Anther,Anther septa presence,0,Annonaceae,Family,Magnoliales,Annonaceae,0,,,8,8,0,0,93.93,1,835,0.346,0.2972508591,173,,,
Xue_et_al_2020_Accelerated_diversification_correlated_with_functi.txt,2020,BiSSE,2,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,Male,Pollen,Compound pollen dispersal unit,0,Annonaceae,Family,Magnoliales,Annonaceae,0,,,8,8,0,0,93.93,1,835,0.346,0.3685714286,258,,,
Xue_et_al_2020_Accelerated_diversification_correlated_with_functi.txt,2020,BiSSE,2,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,Male,Pollen,Solitary pollen dispersal unit,1,Annonaceae,Family,Magnoliales,Annonaceae,1,,,8,8,0,0,93.93,1,835,0.346,0.3023391813,577,,,
Xue_et_al_2020_Accelerated_diversification_correlated_with_functi.txt,2020,BiSSE,3,Intrinsic,Vegetative,Growth,LifeForm,LifeForm,LifeForm,Liana,0,Annonaceae,Family,Magnoliales,Annonaceae,1,,,8,8,0,0,93.93,1,835,0.346,0.2738970588,149,,,
Xue_et_al_2020_Accelerated_diversification_correlated_with_functi.txt,2020,BiSSE,3,Intrinsic,Vegetative,Growth,LifeForm,LifeForm,LifeForm,Tree+shrub,1,Annonaceae,Family,Magnoliales,Annonaceae,0,,,8,8,0,0,93.93,1,835,0.346,0.375273523,686,,,
Xue_et_al_2020_Accelerated_diversification_correlated_with_functi.txt,2020,BiSSE,4,Interactions,Pollination,Pollination,Pollination,Pollination,Pollination,Pollination trap absence,1,Annonaceae,Family,Magnoliales,Annonaceae,0,,,8,8,0,0,93.93,1,835,0.346,0.3426672995,722,,,
Xue_et_al_2020_Accelerated_diversification_correlated_with_functi.txt,2020,BiSSE,4,Interactions,Pollination,Pollination,Pollination,Pollination,Pollination,Pollination trap presence,0,Annonaceae,Family,Magnoliales,Annonaceae,1,,,8,8,0,0,93.93,1,835,0.346,0.3729372937,113,,,
Xue_et_al_2020_Accelerated_diversification_correlated_with_functi.txt,2020,FiSSE,5,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,Male,Anther,Anther septa absence,1,Annonaceae,Family,Magnoliales,Annonaceae,0,,,8,8,0,0,93.93,1,835,0.346,0.3621444201,662,,,
Xue_et_al_2020_Accelerated_diversification_correlated_with_functi.txt,2020,FiSSE,5,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,Male,Anther,Anther septa presence,0,Annonaceae,Family,Magnoliales,Annonaceae,0,,,8,8,0,0,93.93,1,835,0.346,0.2972508591,173,,,
Xue_et_al_2020_Accelerated_diversification_correlated_with_functi.txt,2020,FiSSE,6,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,Male,Pollen,Compound pollen dispersal unit,0,Annonaceae,Family,Magnoliales,Annonaceae,0,,,8,8,0,0,93.93,1,835,0.346,0.3685714286,258,,,
Xue_et_al_2020_Accelerated_diversification_correlated_with_functi.txt,2020,FiSSE,6,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,Male,Pollen,Solitary pollen dispersal unit,1,Annonaceae,Family,Magnoliales,Annonaceae,0,,,8,8,0,0,93.93,1,835,0.346,0.3023391813,577,,,
Xue_et_al_2020_Accelerated_diversification_correlated_with_functi.txt,2020,FiSSE,7,Intrinsic,Vegetative,Growth,LifeForm,LifeForm,LifeForm,Liana,0,Annonaceae,Family,Magnoliales,Annonaceae,0,,,8,8,0,0,93.93,1,835,0.346,0.2738970588,149,,,
Xue_et_al_2020_Accelerated_diversification_correlated_with_functi.txt,2020,FiSSE,7,Intrinsic,Vegetative,Growth,LifeForm,LifeForm,LifeForm,Tree+shrub,1,Annonaceae,Family,Magnoliales,Annonaceae,0,,,8,8,0,0,93.93,1,835,0.346,0.375273523,686,,,
Xue_et_al_2020_Accelerated_diversification_correlated_with_functi.txt,2020,FiSSE,8,Interactions,Pollination,Pollination,Pollination,Pollination,Pollination,Pollination trap absence,1,Annonaceae,Family,Magnoliales,Annonaceae,0,,,8,8,0,0,93.93,1,835,0.346,0.3426672995,722,,,
Xue_et_al_2020_Accelerated_diversification_correlated_with_functi.txt,2020,FiSSE,8,Interactions,Pollination,Pollination,Pollination,Pollination,Pollination,Pollination trap presence,0,Annonaceae,Family,Magnoliales,Annonaceae,0,,,8,8,0,0,93.93,1,835,0.346,0.3729372937,113,,,
Xue_et_al_2020_Accelerated_diversification_correlated_with_functi.txt,2020,HiSSE,9,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,Male,Anther,Anther septa absence,1,Annonaceae,Family,Magnoliales,Annonaceae,1,,,8,8,0,0,93.93,1,835,0.346,0.3621444201,662,,,
Xue_et_al_2020_Accelerated_diversification_correlated_with_functi.txt,2020,HiSSE,9,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,Male,Anther,Anther septa presence,0,Annonaceae,Family,Magnoliales,Annonaceae,0,,,8,8,0,0,93.93,1,835,0.346,0.2972508591,173,,,
